Institution,Dataset,Dataset-URL,Filename,License,Attribution,Image-URI,MIME type,Kick-Off
Rotondes – explorations culturelles,Festival Multiplica,https://codingdavinci.de/fr/daten/festival-multiplica,festival-multiplica.jpg,CC BY 3.0,Sven Becker (Fotograf),/sites/default/files/2020-05/festival-multiplica.jpg,image/jpeg,Saar-Lor-Lux 2020
Rotondes – explorations culturelles,Festival Multiplica,https://codingdavinci.de/fr/daten/festival-multiplica,festival-multiplica.jpg,CC BY 3.0,Sven Becker (Fotograf),/sites/default/files/2020-05/festival-multiplica.jpg,image/jpeg,Saar-Lor-Lux 2020
Rotondes – explorations culturelles,Festival Multiplica,https://codingdavinci.de/fr/daten/festival-multiplica,festival-multiplica.jpg,CC BY 3.0,Sven Becker (Fotograf),/sites/default/files/2020-05/festival-multiplica.jpg,image/jpeg,Saar-Lor-Lux 2020
Rotondes – explorations culturelles,Festival Multiplica,https://codingdavinci.de/fr/daten/festival-multiplica,festival-multiplica.jpg,CC BY 3.0,Sven Becker (Fotograf),/sites/default/files/2020-05/festival-multiplica.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Die digitalisierten Bestände,https://codingdavinci.de/de/daten/die-digitalisierten-bestaende,die-digitalisierten-bestande.jpg,CC BY-SA 4.0,Saarlandmuseum,/sites/default/files/2020-05/die-digitalisierten-bestande.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Die digitalisierten Bestände,https://codingdavinci.de/de/daten/die-digitalisierten-bestaende,die-digitalisierten-bestande.jpg,CC BY-SA 4.0,Saarlandmuseum,/sites/default/files/2020-05/die-digitalisierten-bestande.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Die digitalisierten Bestände,https://codingdavinci.de/de/daten/die-digitalisierten-bestaende,die-digitalisierten-bestande.jpg,CC BY-SA 4.0,Saarlandmuseum,/sites/default/files/2020-05/die-digitalisierten-bestande.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Die digitalisierten Bestände,https://codingdavinci.de/de/daten/die-digitalisierten-bestaende,die-digitalisierten-bestande.jpg,CC BY-SA 4.0,Saarlandmuseum,/sites/default/files/2020-05/die-digitalisierten-bestande.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Die digitalisierten Bestände,https://codingdavinci.de/de/daten/die-digitalisierten-bestaende,die-digitalisierten-bestande.jpg,CC BY-SA 4.0,Saarlandmuseum,/sites/default/files/2020-05/die-digitalisierten-bestande.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Die digitalisierten Bestände,https://codingdavinci.de/de/daten/die-digitalisierten-bestaende,die-digitalisierten-bestande.jpg,CC BY-SA 4.0,Saarlandmuseum,/sites/default/files/2020-05/die-digitalisierten-bestande.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Die digitalisierten Bestände,https://codingdavinci.de/de/daten/die-digitalisierten-bestaende,die-digitalisierten-bestande.jpg,CC BY-SA 4.0,Saarlandmuseum,/sites/default/files/2020-05/die-digitalisierten-bestande.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Die digitalisierten Bestände,https://codingdavinci.de/de/daten/die-digitalisierten-bestaende,die-digitalisierten-bestande.jpg,CC BY-SA 4.0,Saarlandmuseum,/sites/default/files/2020-05/die-digitalisierten-bestande.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,L'inventaire numérisé,https://codingdavinci.de/fr/daten/linventaire-numerise,die-digitalisierten-bestande.jpg,CC BY-SA 4.0,Saarlandmuseum,/sites/default/files/2020-05/die-digitalisierten-bestande.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,L'inventaire numérisé,https://codingdavinci.de/fr/daten/linventaire-numerise,die-digitalisierten-bestande.jpg,CC BY-SA 4.0,Saarlandmuseum,/sites/default/files/2020-05/die-digitalisierten-bestande.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,L'inventaire numérisé,https://codingdavinci.de/fr/daten/linventaire-numerise,die-digitalisierten-bestande.jpg,CC BY-SA 4.0,Saarlandmuseum,/sites/default/files/2020-05/die-digitalisierten-bestande.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,L'inventaire numérisé,https://codingdavinci.de/fr/daten/linventaire-numerise,die-digitalisierten-bestande.jpg,CC BY-SA 4.0,Saarlandmuseum,/sites/default/files/2020-05/die-digitalisierten-bestande.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,L'inventaire numérisé,https://codingdavinci.de/fr/daten/linventaire-numerise,die-digitalisierten-bestande.jpg,CC BY-SA 4.0,Saarlandmuseum,/sites/default/files/2020-05/die-digitalisierten-bestande.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,L'inventaire numérisé,https://codingdavinci.de/fr/daten/linventaire-numerise,die-digitalisierten-bestande.jpg,CC BY-SA 4.0,Saarlandmuseum,/sites/default/files/2020-05/die-digitalisierten-bestande.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,L'inventaire numérisé,https://codingdavinci.de/fr/daten/linventaire-numerise,die-digitalisierten-bestande.jpg,CC BY-SA 4.0,Saarlandmuseum,/sites/default/files/2020-05/die-digitalisierten-bestande.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,L'inventaire numérisé,https://codingdavinci.de/fr/daten/linventaire-numerise,die-digitalisierten-bestande.jpg,CC BY-SA 4.0,Saarlandmuseum,/sites/default/files/2020-05/die-digitalisierten-bestande.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Frühe Reisefotografie um 1855,https://codingdavinci.de/de/daten/fruehe-reisefotografie-um-1855,fruhe-reisefotografie-um-1855.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Tom Gundelwein",/sites/default/files/2020-05/fruhe-reisefotografie-um-1855.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Frühe Reisefotografie um 1855,https://codingdavinci.de/de/daten/fruehe-reisefotografie-um-1855,fruhe-reisefotografie-um-1855.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Tom Gundelwein",/sites/default/files/2020-05/fruhe-reisefotografie-um-1855.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Frühe Reisefotografie um 1855,https://codingdavinci.de/de/daten/fruehe-reisefotografie-um-1855,fruhe-reisefotografie-um-1855.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Tom Gundelwein",/sites/default/files/2020-05/fruhe-reisefotografie-um-1855.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Frühe Reisefotografie um 1855,https://codingdavinci.de/de/daten/fruehe-reisefotografie-um-1855,fruhe-reisefotografie-um-1855.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Tom Gundelwein",/sites/default/files/2020-05/fruhe-reisefotografie-um-1855.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Frühe Reisefotografie um 1855,https://codingdavinci.de/de/daten/fruehe-reisefotografie-um-1855,fruhe-reisefotografie-um-1855.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Tom Gundelwein",/sites/default/files/2020-05/fruhe-reisefotografie-um-1855.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Frühe Reisefotografie um 1855,https://codingdavinci.de/de/daten/fruehe-reisefotografie-um-1855,fruhe-reisefotografie-um-1855.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Tom Gundelwein",/sites/default/files/2020-05/fruhe-reisefotografie-um-1855.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Frühe Reisefotografie um 1855,https://codingdavinci.de/de/daten/fruehe-reisefotografie-um-1855,fruhe-reisefotografie-um-1855.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Tom Gundelwein",/sites/default/files/2020-05/fruhe-reisefotografie-um-1855.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Frühe Reisefotografie um 1855,https://codingdavinci.de/de/daten/fruehe-reisefotografie-um-1855,fruhe-reisefotografie-um-1855.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Tom Gundelwein",/sites/default/files/2020-05/fruhe-reisefotografie-um-1855.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Photographie de voyage vers 1855,https://codingdavinci.de/fr/daten/photographie-de-voyage-vers-1855,fruhe-reisefotografie-um-1855.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Tom Gundelwein",/sites/default/files/2020-05/fruhe-reisefotografie-um-1855.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Photographie de voyage vers 1855,https://codingdavinci.de/fr/daten/photographie-de-voyage-vers-1855,fruhe-reisefotografie-um-1855.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Tom Gundelwein",/sites/default/files/2020-05/fruhe-reisefotografie-um-1855.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Photographie de voyage vers 1855,https://codingdavinci.de/fr/daten/photographie-de-voyage-vers-1855,fruhe-reisefotografie-um-1855.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Tom Gundelwein",/sites/default/files/2020-05/fruhe-reisefotografie-um-1855.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Photographie de voyage vers 1855,https://codingdavinci.de/fr/daten/photographie-de-voyage-vers-1855,fruhe-reisefotografie-um-1855.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Tom Gundelwein",/sites/default/files/2020-05/fruhe-reisefotografie-um-1855.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Photographie de voyage vers 1855,https://codingdavinci.de/fr/daten/photographie-de-voyage-vers-1855,fruhe-reisefotografie-um-1855.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Tom Gundelwein",/sites/default/files/2020-05/fruhe-reisefotografie-um-1855.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Photographie de voyage vers 1855,https://codingdavinci.de/fr/daten/photographie-de-voyage-vers-1855,fruhe-reisefotografie-um-1855.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Tom Gundelwein",/sites/default/files/2020-05/fruhe-reisefotografie-um-1855.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Photographie de voyage vers 1855,https://codingdavinci.de/fr/daten/photographie-de-voyage-vers-1855,fruhe-reisefotografie-um-1855.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Tom Gundelwein",/sites/default/files/2020-05/fruhe-reisefotografie-um-1855.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Photographie de voyage vers 1855,https://codingdavinci.de/fr/daten/photographie-de-voyage-vers-1855,fruhe-reisefotografie-um-1855.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Tom Gundelwein",/sites/default/files/2020-05/fruhe-reisefotografie-um-1855.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Industriefotografien um 1860-1868,https://codingdavinci.de/de/daten/industriefotografien-um-1860-1868,industriefotografien-um-1860-1868.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Carl Heinrich Jacobi",/sites/default/files/2020-05/industriefotografien-um-1860-1868.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Industriefotografien um 1860-1868,https://codingdavinci.de/de/daten/industriefotografien-um-1860-1868,industriefotografien-um-1860-1868.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Carl Heinrich Jacobi",/sites/default/files/2020-05/industriefotografien-um-1860-1868.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Industriefotografien um 1860-1868,https://codingdavinci.de/de/daten/industriefotografien-um-1860-1868,industriefotografien-um-1860-1868.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Carl Heinrich Jacobi",/sites/default/files/2020-05/industriefotografien-um-1860-1868.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Industriefotografien um 1860-1868,https://codingdavinci.de/de/daten/industriefotografien-um-1860-1868,industriefotografien-um-1860-1868.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Carl Heinrich Jacobi",/sites/default/files/2020-05/industriefotografien-um-1860-1868.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Industriefotografien um 1860-1868,https://codingdavinci.de/de/daten/industriefotografien-um-1860-1868,industriefotografien-um-1860-1868.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Carl Heinrich Jacobi",/sites/default/files/2020-05/industriefotografien-um-1860-1868.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Industriefotografien um 1860-1868,https://codingdavinci.de/de/daten/industriefotografien-um-1860-1868,industriefotografien-um-1860-1868.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Carl Heinrich Jacobi",/sites/default/files/2020-05/industriefotografien-um-1860-1868.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Industriefotografien um 1860-1868,https://codingdavinci.de/de/daten/industriefotografien-um-1860-1868,industriefotografien-um-1860-1868.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Carl Heinrich Jacobi",/sites/default/files/2020-05/industriefotografien-um-1860-1868.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Industriefotografien um 1860-1868,https://codingdavinci.de/de/daten/industriefotografien-um-1860-1868,industriefotografien-um-1860-1868.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Carl Heinrich Jacobi",/sites/default/files/2020-05/industriefotografien-um-1860-1868.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Photographie industrielle vers 1860-1868,https://codingdavinci.de/fr/daten/photographie-industrielle-vers-1860-1868,industriefotografien-um-1860-1868.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Carl Heinrich Jacobi",/sites/default/files/2020-05/industriefotografien-um-1860-1868.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Photographie industrielle vers 1860-1868,https://codingdavinci.de/fr/daten/photographie-industrielle-vers-1860-1868,industriefotografien-um-1860-1868.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Carl Heinrich Jacobi",/sites/default/files/2020-05/industriefotografien-um-1860-1868.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Photographie industrielle vers 1860-1868,https://codingdavinci.de/fr/daten/photographie-industrielle-vers-1860-1868,industriefotografien-um-1860-1868.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Carl Heinrich Jacobi",/sites/default/files/2020-05/industriefotografien-um-1860-1868.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Photographie industrielle vers 1860-1868,https://codingdavinci.de/fr/daten/photographie-industrielle-vers-1860-1868,industriefotografien-um-1860-1868.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Carl Heinrich Jacobi",/sites/default/files/2020-05/industriefotografien-um-1860-1868.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Photographie industrielle vers 1860-1868,https://codingdavinci.de/fr/daten/photographie-industrielle-vers-1860-1868,industriefotografien-um-1860-1868.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Carl Heinrich Jacobi",/sites/default/files/2020-05/industriefotografien-um-1860-1868.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Photographie industrielle vers 1860-1868,https://codingdavinci.de/fr/daten/photographie-industrielle-vers-1860-1868,industriefotografien-um-1860-1868.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Carl Heinrich Jacobi",/sites/default/files/2020-05/industriefotografien-um-1860-1868.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Photographie industrielle vers 1860-1868,https://codingdavinci.de/fr/daten/photographie-industrielle-vers-1860-1868,industriefotografien-um-1860-1868.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Carl Heinrich Jacobi",/sites/default/files/2020-05/industriefotografien-um-1860-1868.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarlandmuseum - Moderne Galerie,Photographie industrielle vers 1860-1868,https://codingdavinci.de/fr/daten/photographie-industrielle-vers-1860-1868,industriefotografien-um-1860-1868.jpg,CC BY-SA 4.0,"Saarlandmuseum, Foto: Carl Heinrich Jacobi",/sites/default/files/2020-05/industriefotografien-um-1860-1868.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarländisches Staatstheater,Pläne des Saarländischen Staatstheaters,https://codingdavinci.de/de/daten/plaene-des-saarlaendischen-staatstheaters,plane-des-saarlandischen-staatstheaters.jpg,CC BY-SA 4.0,Frank/Saarländisches Staatstheater,/sites/default/files/2020-05/plane-des-saarlandischen-staatstheaters.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarländisches Staatstheater,Pläne des Saarländischen Staatstheaters,https://codingdavinci.de/de/daten/plaene-des-saarlaendischen-staatstheaters,plane-des-saarlandischen-staatstheaters.jpg,CC BY-SA 4.0,Frank/Saarländisches Staatstheater,/sites/default/files/2020-05/plane-des-saarlandischen-staatstheaters.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarländisches Staatstheater,Pläne des Saarländischen Staatstheaters,https://codingdavinci.de/de/daten/plaene-des-saarlaendischen-staatstheaters,plane-des-saarlandischen-staatstheaters.jpg,CC BY-SA 4.0,Frank/Saarländisches Staatstheater,/sites/default/files/2020-05/plane-des-saarlandischen-staatstheaters.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarländisches Staatstheater,Pläne des Saarländischen Staatstheaters,https://codingdavinci.de/de/daten/plaene-des-saarlaendischen-staatstheaters,plane-des-saarlandischen-staatstheaters.jpg,CC BY-SA 4.0,Frank/Saarländisches Staatstheater,/sites/default/files/2020-05/plane-des-saarlandischen-staatstheaters.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarländisches Staatstheater,Pläne des Saarländischen Staatstheaters,https://codingdavinci.de/de/daten/plaene-des-saarlaendischen-staatstheaters,plane-des-saarlandischen-staatstheaters.jpg,CC BY-SA 4.0,Frank/Saarländisches Staatstheater,/sites/default/files/2020-05/plane-des-saarlandischen-staatstheaters.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarländisches Staatstheater,Pläne des Saarländischen Staatstheaters,https://codingdavinci.de/de/daten/plaene-des-saarlaendischen-staatstheaters,plane-des-saarlandischen-staatstheaters.jpg,CC BY-SA 4.0,Frank/Saarländisches Staatstheater,/sites/default/files/2020-05/plane-des-saarlandischen-staatstheaters.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarländisches Staatstheater,Pläne des Saarländischen Staatstheaters,https://codingdavinci.de/de/daten/plaene-des-saarlaendischen-staatstheaters,plane-des-saarlandischen-staatstheaters.jpg,CC BY-SA 4.0,Frank/Saarländisches Staatstheater,/sites/default/files/2020-05/plane-des-saarlandischen-staatstheaters.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarländisches Staatstheater,Pläne des Saarländischen Staatstheaters,https://codingdavinci.de/de/daten/plaene-des-saarlaendischen-staatstheaters,plane-des-saarlandischen-staatstheaters.jpg,CC BY-SA 4.0,Frank/Saarländisches Staatstheater,/sites/default/files/2020-05/plane-des-saarlandischen-staatstheaters.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarländisches Staatstheater,Plans du Théâtre national de la Sarre (Saarländisches Staatstheater),https://codingdavinci.de/fr/daten/plans-du-theatre-national-de-la-sarre-saarlandisches-staatstheater,plane-des-saarlandischen-staatstheaters.jpg,CC BY-SA 4.0,Frank/Saarländisches Staatstheater,/sites/default/files/2020-05/plane-des-saarlandischen-staatstheaters.jpg,image/jpeg,Saar-Lor-Lux 2020
Saarländisches Staatstheater,Plans du Théâtre national de la Sarre (Saarländisches Staatstheater),https://codingdavinci.de/fr/daten/plans-du-theatre-national-de-la-sarre-saarlandisches-staatstheater,plane-des-saarlandischen-staatstheaters.jpg,CC BY-SA 4.0,Frank/Saarländisches Staatstheater,/sites/default/files/2020-05/plane-des-saarlandischen-staatstheaters.jpg,image/jpeg,Saar-Lor-Lux 2020
